stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
276,276,276-Gremi de Boters  37,CL GREMI DE BOTERS 37,39.609260,2.671265,,http://www.emtpalma.es/p/276,0, ,,0
279,279,279-Gremi de Sabaters  66,CL GREMI DE SABATERS 66,39.607486,2.662106,,http://www.emtpalma.es/p/279,0, ,,0
280,280,280-Camí de les Meravelles (Es Pil·larí),CM LAS MARAVILLAS,39.526150,2.756175,,http://www.emtpalma.es/p/280,0, ,,0
281,281,281-Camí de les Meravelles (Es Pil·larí),CM LAS MARAVILLAS,39.528370,2.757715,,http://www.emtpalma.es/p/281,0, ,,0
282,282,282-Cra. Llucmajor  252,CR LLUCMAJOR 252,39.541483,2.772798,,http://www.emtpalma.es/p/282,0, ,,0
283,283,283-S'Aranjassa,CL ELS AIRES DE LA MAR 8,39.540948,2.775686,,http://www.emtpalma.es/p/283,0, ,,0
285,285,285-Camí Vell de Bunyola  7,CM VELL DE BUNYOLA 7,39.591211,2.667566,,http://www.emtpalma.es/p/285,0, ,,0
286,286,286-Camí de Can Peixet,CM LLUCMAJOR 235,39.541529,2.773077,,http://www.emtpalma.es/p/286,0, ,,0
287,287,287-Arxiduc Lluís Salvador  139,CL ARXIDUC LLUIS SALVADOR 139,39.588097,2.659429,,http://www.emtpalma.es/p/287,0, ,,0
289,289,289-Arxiduc Lluís Salvador  89,CL ARXIDUC LLUIS SALVADOR 89,39.584838,2.657430,,http://www.emtpalma.es/p/289,0, ,,0
290,290,290-Arxiduc Lluís Salvador  43,CL ARXIDUC LLUIS SALVADOR 43,39.581489,2.655432,,http://www.emtpalma.es/p/290,0, ,,0
291,291,291-Rosselló i Cazador  18,CL ROSELLÓ I CAZADOR 18,39.581541,2.654757,,http://www.emtpalma.es/p/291,0, ,,0
295,295,295-Plaça d'Espanya,PZ ESPANYA (ESTACIÓ-PREMSA) 6,39.575935,2.654132,,http://www.emtpalma.es/p/295,0, ,,0
296,296,296-Eusebi Estada  40,CL EUSEBI ESTADA 40,39.579832,2.658491,,http://www.emtpalma.es/p/296,0, ,,0
297,297,297-Eusebi Estada  68,CL EUSEBI ESTADA 68,39.582569,2.661005,,http://www.emtpalma.es/p/297,0, ,,1
298,298,298-Eusebi Estada  82,CL EUSEBI ESTADA 82,39.584772,2.662648,,http://www.emtpalma.es/p/298,0, ,,0
299,299,299-Son Oliva,CL EUSEBI ESTADA 90,39.586595,2.663489,,http://www.emtpalma.es/p/299,0, ,,1
300,300,300-Cra. Militar  22,CR MILITAR 3,39.541064,2.770460,,http://www.emtpalma.es/p/300,0, ,,0
302,302,302-Camí de les Meravelles,CM MARAVILLAS,39.528180,2.757564,,http://www.emtpalma.es/p/302,0, ,,0
304,304,304-Gran Via Asima,AV ASIMA,39.601498,2.672746,,http://www.emtpalma.es/p/304,0, ,,0
307,307,307-Camí Nou  39,CM NOU (SON CLADERA) 39,39.605507,2.679262,,http://www.emtpalma.es/p/307,0, ,,0
308,308,308-Picasso  50,AV PICASSO 50,39.576072,2.625745,,http://www.emtpalma.es/p/308,0, ,,0
309,309,309-Centre de Salut,CL CALA LLOMBARDS 15,39.600473,2.680171,,http://www.emtpalma.es/p/309,0, ,,0
310,310,310-IES Juníper Serra,CL CALA LLOMBARDS,39.599438,2.677275,,http://www.emtpalma.es/p/310,0, ,,0
311,311,311-Bartomeu Calatayud  30,CL BARTOMEU CALATAYUD 30,39.598104,2.677223,,http://www.emtpalma.es/p/311,0, ,,1
312,312,312-Canonge Antoni Sancho  37,CL CANONGE ANTONI SANCHO 37,39.597307,2.678881,,http://www.emtpalma.es/p/312,0, ,,0
313,313,313-Avinguda d'Amèrica (Hotel Géminis),CL AMERICA,39.510423,2.754683,,http://www.emtpalma.es/p/313,0, ,,0
314,314,314-Canonge Antoni Sancho  1,CL CANONGE ANTONI SANCHO 1,39.598150,2.680624,,http://www.emtpalma.es/p/314,0, ,,0
315,315,315-Camí Nou s/n,CM NOU (SON CLADERA),39.601348,2.680609,,http://www.emtpalma.es/p/315,0, ,,0
316,316,316-Camí Nou  45,CM NOU (SON CLADERA) 45,39.605922,2.679202,,http://www.emtpalma.es/p/316,0, ,,0
322,322,322-Son Oliva,CL EUSEBI ESTADA 125,39.586648,2.663267,,http://www.emtpalma.es/p/322,0, ,,1
323,323,323-Eusebi Estada  109,CL EUSEBI ESTADA 109,39.584718,2.662450,,http://www.emtpalma.es/p/323,0, ,,1
324,324,324-Eusebi Estada  93,CL EUSEBI ESTADA 93,39.582876,2.661073,,http://www.emtpalma.es/p/324,0, ,,1
325,325,325-Eusebi Estada  45,CL EUSEBI ESTADA 45,39.579189,2.657528,,http://www.emtpalma.es/p/325,0, ,,0
328,328,328-Miquel dels Sants Oliver,CL MIQUEL DELS SANTS OLIVER 4,39.578237,2.643525,,http://www.emtpalma.es/p/328,0, ,,0
329,329,329-Plaça de Barcelona,CL FRANCESC MARTI I MORA 18,39.579747,2.639489,,http://www.emtpalma.es/p/329,0, ,,0
330,330,330-Francesc Martí i Mora  34,CL FRANCESC MARTI I MORA 36,39.581671,2.638256,,http://www.emtpalma.es/p/330,0, ,,0
331,331,331-Francesc Martí i Mora  74,CL FRANCESC MARTI I MORA 74,39.584053,2.636241,,http://www.emtpalma.es/p/331,0, ,,0
332,332,332-Salvador Dalí  5,AV SALVADOR DALI 5,39.584506,2.634131,,http://www.emtpalma.es/p/332,0, ,,0
333,333,333-Policlínica Miramar,CM LA VILETA 30,39.583701,2.630327,,http://www.emtpalma.es/p/333,0, ,,0
334,334,334-Son Moix,CM LA VILETA,39.587024,2.627025,,http://www.emtpalma.es/p/334,0, ,,0
335,335,335-Camí de sa Vileta  56,CM LA VILETA 56,39.589736,2.624263,,http://www.emtpalma.es/p/335,0, ,,0
336,336,336-Camí de sa Vileta  84,CM LA VILETA 84,39.591722,2.622517,,http://www.emtpalma.es/p/336,0, ,,0
337,337,337-Camí de sa Vileta  130,CM LA VILETA 130,39.593532,2.619432,,http://www.emtpalma.es/p/337,0, ,,0
338,338,338-Plaça de sa Vileta,PZ LA VILETA,39.594741,2.617003,,http://www.emtpalma.es/p/338,0, ,,0
339,339,339-Maria Antònia Salvà  24,CL MARIA ANTONIA SALVA 24,39.597326,2.616733,,http://www.emtpalma.es/p/339,0, ,,0
340,340,340-Maria Antònia Salvà  54,CL MARIA ANTONIA SALVA 54,39.600502,2.615341,,http://www.emtpalma.es/p/340,0, ,,0
341,341,341-Cap Enderrocat  10,CL CAP ENDERROCAT 10,39.601100,2.616432,,http://www.emtpalma.es/p/341,0, ,,1
342,342,342-Cap de Formentor  10,CL CAP FORMENTOR 10,39.603464,2.617316,,http://www.emtpalma.es/p/342,0, ,,0
343,343,343-Gabriel Bestard  7,CL GABRIEL BESTARD 7,39.603645,2.614950,,http://www.emtpalma.es/p/343,0, ,,0
344,344,344-Son Roca,CL MARIA ANTONIA SALVA 1,39.601978,2.614971,,http://www.emtpalma.es/p/344,0, ,,0
345,345,345-Maria Antònia Salvà  54,CL MARIA ANTONIA SALVA,39.600528,2.615247,,http://www.emtpalma.es/p/345,0, ,,0
346,346,346-Maria Antònia Salvà  31,CL MARIA ANTONIA SALVA 31,39.597208,2.616558,,http://www.emtpalma.es/p/346,0, ,,0
347,347,347-Plaça de sa Vileta,PZ DE LA VILETA 175,39.594605,2.616969,,http://www.emtpalma.es/p/347,0, ,,0
348,348,348-Camí de sa Vileta  137,CM LA VILETA 137,39.593362,2.619678,,http://www.emtpalma.es/p/348,0, ,,0
349,349,349-Camí de sa Vileta  115,CM LA VILETA 115,39.592386,2.621500,,http://www.emtpalma.es/p/349,0, ,,0
350,350,350-Camí de sa Vileta  47,CM LA VILETA 47,39.589386,2.624439,,http://www.emtpalma.es/p/350,0, ,,0
351,351,351-Son Moix,CM LA VILETA,39.586925,2.626851,,http://www.emtpalma.es/p/351,0, ,,0
352,352,352-Policlínica Miramar,CM LA VILETA 7,39.583566,2.630258,,http://www.emtpalma.es/p/352,0, ,,0
353,353,353-Pasqual Ribot  81,CL PASQUAL RIBOT 81,39.582113,2.632408,,http://www.emtpalma.es/p/353,0, ,,0
354,354,354-Pasqual Ribot  41,CL PASQUAL RIBOT 41,39.579996,2.635552,,http://www.emtpalma.es/p/354,0, ,,1
355,355,355-Avinguda d'Amèrica (Hotel Taurus Park),CL AMERICA,39.513499,2.751903,,http://www.emtpalma.es/p/355,0, ,,0
356,356,356-Pasqual Ribot  25,CL PASQUAL RIBOT 25,39.579009,2.636966,,http://www.emtpalma.es/p/356,0, ,,1
357,357,357-Pasqual Ribot  1,CL PASQUAL RIBOT 3,39.578151,2.639229,,http://www.emtpalma.es/p/357,0, ,,0
358,358,358-Plaça del Fortí,PZ FORTI 2,39.576038,2.643339,,http://www.emtpalma.es/p/358,0, ,,0
359,359,359-Illes Balears  3,CL ILLES BALEARS 3,39.570874,2.617647,,http://www.emtpalma.es/p/359,0, ,,0
360,360,360-Sindicat  65,CL SINDICAT 65,39.572255,2.655699,,http://www.emtpalma.es/p/360,0, ,,0
361,361,361-31 de Desembre  16,CL 31 DE DESEMBRE 16,39.578651,2.652442,,http://www.emtpalma.es/p/361,0, ,,1
362,362,362-31 de Desembre  34,CL 31 DE DESEMBRE 34,39.580751,2.652525,,http://www.emtpalma.es/p/362,0, ,,1
363,363,363-Alfons el Magnànim  12,CL ALFONS EL MAGNÀNIM 12,39.583339,2.653327,,http://www.emtpalma.es/p/363,0, ,,1
364,364,364-Alfons el Magnànim  30,CL ALFONS EL MAGNÀNIM 30,39.586078,2.653139,,http://www.emtpalma.es/p/364,0, ,,1
365,365,365-San Francisco de Sales  12,CL SAN FRANCISCO DE SALES 12,39.588196,2.653349,,http://www.emtpalma.es/p/365,0, ,,0
366,366,366-Ses Fontanelles (Aquàrium Palma),CL MANUELA DE LOS HERREROS,39.531720,2.728438,,http://www.emtpalma.es/p/366,0, ,,0
367,367,367-La Porciúncula,CL FRA JOAN LLABRES,39.518170,2.749432,,http://www.emtpalma.es/p/367,0, ,,0
368,368,368-Cra. de Sóller (Son Pacs),CR SOLLER KM 4,39.605060,2.655141,,http://www.emtpalma.es/p/368,0, ,,0
369,369,369-Camí de Passatemps,CM PASSATEMPS,39.608339,2.655031,,http://www.emtpalma.es/p/369,0, ,,0
370,370,370-Camí de Passatemps  10,CM PASSATEMPS 10,39.610734,2.654227,,http://www.emtpalma.es/p/370,0, ,,0
371,371,371-Camí de Passatemps  28,CM PASSATEMPS 28,39.615222,2.654520,,http://www.emtpalma.es/p/371,0, ,,0
372,372,372-Camí de Passatemps  60,CM PASSATEMPS 60,39.618269,2.655180,,http://www.emtpalma.es/p/372,0, ,,0
373,373,373-Camí de Passatemps  90,CM PASSATEMPS 90,39.620180,2.655334,,http://www.emtpalma.es/p/373,0, ,,0
374,374,374-Camí de Passatemps  108,CM PASSATEMPS 108,39.621602,2.654965,,http://www.emtpalma.es/p/374,0, ,,0
376,376,376-Camí de Passatemps  113 (Son Sardina),CM PASSATEMPS 113,39.621710,2.654860,,http://www.emtpalma.es/p/376,0, ,,0
377,377,377-Camí de Passatemps  87 (Son Sardina),CM PASSATEMPS 87,39.620124,2.654728,,http://www.emtpalma.es/p/377,0, ,,0
378,378,378-Pere Sans Garau  6,CM PERE SANS GARAU 6,39.617511,2.654718,,http://www.emtpalma.es/p/378,0, ,,0
379,379,379-Camí de Passatemps,CM PASSATEMPS,39.614843,2.654358,,http://www.emtpalma.es/p/379,0, ,,0
380,380,380-Camí de Passatemps,CM PASSATEMPS,39.609482,2.654455,,http://www.emtpalma.es/p/380,0, ,,0
381,381,381-Camí de Passatemps  1,CM PASSATEMPS 1,39.607880,2.655034,,http://www.emtpalma.es/p/381,0, ,,0
382,382,382-Cra. de Sóller (Son Pacs),CR SÓLLER 13,39.604789,2.654851,,http://www.emtpalma.es/p/382,0, ,,0
383,383,383-Alfons el Magnànim  83,CR SÓLLER,39.595137,2.654340,,http://www.emtpalma.es/p/383,0, ,,0
384,384,384-Ses Fontanelles (Aquàrium Palma),CL MANUELA DE LOS HERREROS,39.531226,2.729104,,http://www.emtpalma.es/p/384,0, ,,0
385,385,385-Miquel Arcas,CL MIQUEL ARCAS,39.588192,2.652115,,http://www.emtpalma.es/p/385,0, ,,1
386,386,386-Cra. Valldemossa  15,CR VALLDEMOSSA 15,39.586494,2.650645,,http://www.emtpalma.es/p/386,0, ,,0
387,387,387-Francesc Suau  9,CL FRANCESC SUAU 9,39.583434,2.651790,,http://www.emtpalma.es/p/387,0, ,,1
388,388,388-31 de Desembre  33,CL 31 DE DESEMBRE 33,39.580768,2.652327,,http://www.emtpalma.es/p/388,0, ,,0
389,389,389-31 de Desembre  13,CL 31 DE DESEMBRE 13,39.578768,2.652232,,http://www.emtpalma.es/p/389,0, ,,0
390,390,390-Joan March  5,AV JOAN MARCH 9,39.576581,2.653081,,http://www.emtpalma.es/p/390,0, ,,0
391,391,391-Les Meravelles,CM LAS MARAVILLAS 140,39.521877,2.751280,,http://www.emtpalma.es/p/391,0, ,,0
392,392,392-Tomàs Rul·lan  60 (Son Gotleu),CL TOMAS RUL.LAN 60,39.576839,2.673817,,http://www.emtpalma.es/p/392,0, ,,0
393,393,393-Reis Catòlics  89,CL REIS CATOLICS 89,39.575789,2.669025,,http://www.emtpalma.es/p/393,0, ,,1
394,394,394-Reis Catòlics  11,CL REIS CATOLICS 11,39.572064,2.670673,,http://www.emtpalma.es/p/394,0, ,,1
395,395,395-Manacor  107,CL MANACOR 107,39.571402,2.669418,,http://www.emtpalma.es/p/395,0, ,,0
396,396,396-Cra. Militar  55,CR MILITAR 55,39.531235,2.766443,,http://www.emtpalma.es/p/396,0, ,,0
397,397,397-Camí de les Meravelles,CM LAS MARAVILLAS,39.526104,2.755919,,http://www.emtpalma.es/p/397,0, ,,0
398,398,398-Son Tugores,CR VALLDEMOSSA,39.610791,2.646504,,http://www.emtpalma.es/p/398,0, ,,0
399,399,399-Cra. Militar  19,CR MILITAR 20,39.541335,2.770739,,http://www.emtpalma.es/p/399,0, ,,0
400,400,400-General Ricardo Ortega  20,CL GENERAL RICARDO ORTEGA 20,39.569690,2.659926,,http://www.emtpalma.es/p/400,0, ,,0
401,401,401-Manacor  71,CL MANACOR 71,39.571524,2.664691,,http://www.emtpalma.es/p/401,0, ,,0
402,402,402-Cra. Militar 58,CR MILITAR 58,39.531189,2.766304,,http://www.emtpalma.es/p/402,0, ,,0
403,403,403-Manacor  27,CL MANACOR 27,39.571527,2.659568,,http://www.emtpalma.es/p/403,0, ,,1
404,404,404-Plaça d'Espanya,AV ALEXANDRE ROSSELLO 38,39.575208,2.655207,,http://www.emtpalma.es/p/404,0, ,,0
406,406,406-Manacor  2,CL MANACOR 2,39.571317,2.658638,,http://www.emtpalma.es/p/406,0, ,,1
407,407,407-Manacor  28,CL MANACOR 28,39.571399,2.661874,,http://www.emtpalma.es/p/407,0, ,,1
408,408,408-Manacor  70,CL MANACOR 70,39.571258,2.666346,,http://www.emtpalma.es/p/408,0, ,,0
409,409,409-Cra. Militar,CR MILITAR,39.527148,2.763955,,http://www.emtpalma.es/p/409,0, ,,0
410,410,410-Puerto Rico,CL PUERTO RICO,39.567571,2.668727,,http://www.emtpalma.es/p/410,0, ,,0
412,412,412-Pérez Galdós  17,CL PEREZ GALDOS 17,39.566555,2.660186,,http://www.emtpalma.es/p/412,0, ,,0
413,413,413-Cra. Militar 36,CR MILITAR 36,39.536735,2.768450,,http://www.emtpalma.es/p/413,0, ,,0
414,414,414-Manacor  90,CL MANACOR 90,39.571223,2.669571,,http://www.emtpalma.es/p/414,0, ,,1
415,415,415-Manacor  138,CL MANACOR 138,39.571198,2.673564,,http://www.emtpalma.es/p/415,0, ,,0
416,416,416-Tomàs Rul·lan  2,CL TOMAS RUL·LAN 2,39.571437,2.675193,,http://www.emtpalma.es/p/416,0, ,,0
417,417,417-Tomàs Rul·lan  30,CL TOMAS RUL·LAN 30,39.573554,2.675253,,http://www.emtpalma.es/p/417,0, ,,0
418,418,418-Tomàs Rul·lan  42,CL TOMAS RUL·LAN 42,39.575345,2.674534,,http://www.emtpalma.es/p/418,0, ,,0
422,422,422-Grans magatzems,AV ALEXANDRE ROSSELLO 16,39.573499,2.656077,,http://www.emtpalma.es/p/422,0, ,,0
423,423,423-Llaüt (Golf Fantasia),CL LLAÜT 45,39.513114,2.748810,,http://www.emtpalma.es/p/423,0, ,,0
424,424,424-Llaüt (Hotel Neptuno),CL LLAÜT 37,39.515012,2.747303,,http://www.emtpalma.es/p/424,0, ,,0
425,425,425-Llaüt  21 (Riu Palace),CL LLAÜT 21,39.518321,2.744266,,http://www.emtpalma.es/p/425,0, ,,0
426,426,426-Mar Tirrena (Hotel Garonda),CL MAR TIRRENA,39.520164,2.742305,,http://www.emtpalma.es/p/426,0, ,,0
427,427,427-Marbella (Hotel Acapulco),CL MARBELLA,39.522079,2.740262,,http://www.emtpalma.es/p/427,0, ,,0
428,428,428-Marbella  51 (Hotel Cupido),CL MARBELLA 51,39.525377,2.736666,,http://www.emtpalma.es/p/428,0, ,,0
429,429,429-Marbella (Hotel Caballero),CL MARBELLA,39.526976,2.734542,,http://www.emtpalma.es/p/429,0, ,,0
430,430,430-Marbella (Apartaments Les Veles),CL MARBELLA,39.529690,2.731285,,http://www.emtpalma.es/p/430,0, ,,0
431,431,431-Cra. Militar  36,CR MILITAR,39.536672,2.768322,,http://www.emtpalma.es/p/431,0, ,,0
432,432,432-Manuela de los Herreros (Hotel Java),CL MANUELA DE LOS HERREROS,39.533526,2.726372,,http://www.emtpalma.es/p/432,0, ,,0
433,433,433-Manuela de los Herreros (Hotel el Cid),CL MANUELA DE LOS HERREROS,39.535250,2.723607,,http://www.emtpalma.es/p/433,0, ,,0
434,434,434-Tramuntana  9,CL TRAMUNTANA 9,39.536475,2.720006,,http://www.emtpalma.es/p/434,0, ,,0
435,435,435-Octavi August   60 (Hotel Linda),CL OCTAVI AUGUST 60,39.537928,2.717219,,http://www.emtpalma.es/p/435,0, ,,0
437,437,437-Camí de Can Pastilla  55,CM CAN PASTILLA 55,39.538580,2.714517,,http://www.emtpalma.es/p/437,0, ,,0
438,438,438-Camí de Can Pastilla,CM CAN PASTILLA,39.541381,2.710642,,http://www.emtpalma.es/p/438,0, ,,0
439,439,439-Camí de Can Pastilla  37 (Edifici Endesa),CM CAN PASTILLA 37,39.549323,2.701228,,http://www.emtpalma.es/p/439,0, ,,0
440,440,440-Cardenal Rossell  65 (Coll d'en Rabassa),CL CARDENAL ROSSELL 65,39.551527,2.696435,,http://www.emtpalma.es/p/440,0, ,,0
441,441,441-Cardenal Rossell  23,CL CARDENAL ROSSELL 23,39.552918,2.694473,,http://www.emtpalma.es/p/441,0, ,,0
442,442,442-Cardenal Rossell  1,CL CARDENAL ROSSELL 1,39.555498,2.692017,,http://www.emtpalma.es/p/442,0, ,,0
443,443,443-La Gruta,CL CARRER DE LLUCMAJOR,39.557211,2.685712,,http://www.emtpalma.es/p/443,0, ,,0
444,444,444-Llucmajor  105,CL CARRER DE LLUCMAJOR 107,39.558434,2.681644,,http://www.emtpalma.es/p/444,0, ,,0
445,445,445-Llucmajor  77,CL CARRER DE LLUCMAJOR 77,39.559422,2.677100,,http://www.emtpalma.es/p/445,0, ,,0
446,446,446-Llucmajor  36,CL CARRER DE LLUCMAJOR 36,39.560969,2.672984,,http://www.emtpalma.es/p/446,0, ,,0
447,447,447-Es Portitxol,CL CARRER DE LLUCMAJOR 1,39.561909,2.670686,,http://www.emtpalma.es/p/447,0, ,,0
448,448,448-Llaüt (Hotel San Francisco),CL LLAÜT 29,39.517018,2.745655,,http://www.emtpalma.es/p/448,0, ,,0
449,449,449-Joan Maragall  25,CL JOAN MARAGALL 25,39.564224,2.661222,,http://www.emtpalma.es/p/449,0, ,,0
450,450,450-Gabriel Alomar  39,AV GABRIEL ALOMAR 39,39.566374,2.656892,,http://www.emtpalma.es/p/450,0, ,,0
451,451,451-Gabriel Alomar  29,AV GABRIEL ALOMAR 29,39.568016,2.657408,,http://www.emtpalma.es/p/451,0, ,,0
452,452,452-Gabriel Alomar  1,AV GABRIEL ALOMAR 1,39.570997,2.657044,,http://www.emtpalma.es/p/452,0, ,,0
453,453,453-Plaça de la Reina (Catedral),PZ REINA,39.568965,2.646565,,http://www.emtpalma.es/p/453,0, ,,0
454,454,454-La Rambla,RB DUCS DE PALMA 12,39.573444,2.649849,,http://www.emtpalma.es/p/454,0, ,,0
455,455,455-Plaça d'Espanya,PZ ESPANYA (MONUMENT),39.575583,2.653878,,http://www.emtpalma.es/p/455,0, ,,0
456,456,456-Alexandre Rosselló  5,AV ALEXANDRE ROSSELLO 5,39.571888,2.656574,,http://www.emtpalma.es/p/456,0, ,,0
457,457,457-Escola Graduada,AV GABRIEL ALOMAR,39.569519,2.656912,,http://www.emtpalma.es/p/457,0, ,,0
458,458,458-Porta del Camp,AV GABRIEL ALOMAR,39.566346,2.656543,,http://www.emtpalma.es/p/458,0, ,,0
459,459,459-Joan Maragall  18,CL JOAN MARAGALL 18,39.564232,2.660768,,http://www.emtpalma.es/p/459,0, ,,0
460,460,460-Mussol  30 (Son Xigala),CL MUSSOL 30,39.592481,2.609492,,http://www.emtpalma.es/p/460,0, ,,0
461,461,461-Son Tugores,CR VALLDEMOSSA,39.609893,2.647405,,http://www.emtpalma.es/p/461,0, ,,0
462,462,462-Es Portitxol,CL CARRER DE LLUCMAJOR 2,39.561783,2.670640,,http://www.emtpalma.es/p/462,0, ,,0
463,463,463-Llucmajor  56,CL CARRER DE LLUCMAJOR 56,39.560100,2.674745,,http://www.emtpalma.es/p/463,0, ,,0
464,464,464-Llucmajor  100,CL CARRER DE LLUCMAJOR 100,39.559182,2.678242,,http://www.emtpalma.es/p/464,0, ,,0
465,465,465-Llucmajor  144,CL CARRER DE LLUCMAJOR 144,39.558335,2.681668,,http://www.emtpalma.es/p/465,0, ,,0
466,466,466-La Gruta,CL CARRER DE LLUCMAJOR 166,39.557174,2.685247,,http://www.emtpalma.es/p/466,0, ,,0
467,467,467-Cardenal Rossell  1,CL CARDENAL ROSSELL,39.555677,2.691551,,http://www.emtpalma.es/p/467,0, ,,0
468,468,468-Cardenal Rossell  36,CL CARDENAL ROSSELL 36,39.553367,2.693843,,http://www.emtpalma.es/p/468,0, ,,0
469,469,469-Cardenal Rossell  90 (Coll d'en Rabassa),CL CARDENAL ROSSELL 90,39.551250,2.697309,,http://www.emtpalma.es/p/469,0, ,,0
470,470,470-Camí de Can Pastilla  46 (Edifici Endesa),CM CAN PASTILLA 46,39.548477,2.701860,,http://www.emtpalma.es/p/470,0, ,,0
471,471,471-Camí de Can Pastilla  82,CM CAN PASTILLA 82,39.539666,2.712953,,http://www.emtpalma.es/p/471,0, ,,0
473,473,473-Camí de Can Pastilla  110 (Hotel Linda),CL CAN PASTILLA 110,39.537429,2.715639,,http://www.emtpalma.es/p/473,0, ,,0
474,474,474-Bartomeu Riutort  16 (Can Pastilla),AV BARTOMEU RIUTORT 16,39.536297,2.717214,,http://www.emtpalma.es/p/474,0, ,,0
475,475,475-Xabec  2 (Hotel Miraflores),CL XABEC 2,39.535852,2.719183,,http://www.emtpalma.es/p/475,0, ,,0
476,476,476-Manuela de los Herreros (Hotel el Cid),CL MANUELA DE LOS HERREROS,39.535428,2.722850,,http://www.emtpalma.es/p/476,0, ,,0
477,477,477-Manuela de los Herreros (Hotel Java),CL MANUELA DE LOS HERREROS,39.533364,2.726349,,http://www.emtpalma.es/p/477,0, ,,0
479,479,479-Marbella  10 (Apartaments Les Veles),CL MARBELLA 10,39.529016,2.732021,,http://www.emtpalma.es/p/479,0, ,,0
480,480,480-Marbella  22 (Apartaments Pil·larí),CL MARBELLA 22,39.526662,2.734776,,http://www.emtpalma.es/p/480,0, ,,0
481,481,481-Marbella  32 (Hotel Cupido),CL MARBELLA 32,39.525143,2.736736,,http://www.emtpalma.es/p/481,0, ,,0
482,482,482-Marbella  42 (Hotel Acapulco),CL MARBELLA 42,39.521925,2.740274,,http://www.emtpalma.es/p/482,0, ,,0
483,483,483-Mar Tirrena (Hotel Garonda),CL MAR TIRRENA,39.519651,2.742714,,http://www.emtpalma.es/p/483,0, ,,0
484,484,484-Llaüt (Riu Palace),CL LLAÜT,39.518267,2.744185,,http://www.emtpalma.es/p/484,0, ,,0
485,485,485-Llaüt  26 (Hotel Playa Golf),CL LLAÜT 26,39.516514,2.745971,,http://www.emtpalma.es/p/485,0, ,,0
486,486,486-Llaüt  38 (Mega Park),CL LLAÜT 38,39.514103,2.747864,,http://www.emtpalma.es/p/486,0, ,,0
487,487,487-Trasimè  2 (Hotel Hispania),CL TRASIME 2,39.510567,2.750401,,http://www.emtpalma.es/p/487,0, ,,0
488,488,488-Trasimè  24 (Hotel Playa  Arenal),CL TRASIME 24,39.508263,2.751643,,http://www.emtpalma.es/p/488,0, ,,0
489,489,489-Florència  14 (Son Xigala),CL FLORENCIA,39.594328,2.612125,,http://www.emtpalma.es/p/489,0, ,,0
490,490,490-Cartago (Platja),AV CARTAGO,39.504506,2.751703,,http://www.emtpalma.es/p/490,0, ,,0
492,492,492-Comte de Sallent  14,AV COMTE DE SALLENT 14,39.578168,2.650628,,http://www.emtpalma.es/p/492,0, ,,0
493,493,493-General Riera  17,CL GENERAL RIERA 17,39.581032,2.647132,,http://www.emtpalma.es/p/493,0, ,,1
494,494,494-General Riera  30,CL GENERAL RIERA 30,39.581078,2.647411,,http://www.emtpalma.es/p/494,0, ,,0
495,495,495-General Riera  54,CL GENERAL RIERA 54,39.583860,2.646559,,http://www.emtpalma.es/p/495,0, ,,0
496,496,496-General Riera  78,CL GENERAL RIERA 78,39.585760,2.646235,,http://www.emtpalma.es/p/496,0, ,,1
497,497,497-General Riera  104,CL GENERAL RIERA 104,39.587489,2.645923,,http://www.emtpalma.es/p/497,0, ,,0
498,498,498-General Riera  120,CL GENERAL RIERA,39.589489,2.645808,,http://www.emtpalma.es/p/498,0, ,,1
499,499,499-General Riera  142,CL GENERAL RIERA 142,39.592242,2.644408,,http://www.emtpalma.es/p/499,0, ,,1
500,500,500-Joan Mascaró i Fornés  16 (Centre hospitalari),CL JOAN MASCARÓ I FORNÉS 16,39.597465,2.640492,,http://www.emtpalma.es/p/500,0, ,,0
502,502,502-Joan Mascaró i Fornés,CL JOAN MASCARÓ I FORNÉS,39.599126,2.638689,,http://www.emtpalma.es/p/502,0, ,,0
503,503,503-Joan Mascaró i Fornés  56,CL JOAN MASCARÓ I FORNÉS 56,39.603532,2.635685,,http://www.emtpalma.es/p/503,0, ,,0
504,504,504-Joan Mascaró i Fornés  84,CL JOAN MASCARÓ I FORNÉS 84,39.605816,2.634426,,http://www.emtpalma.es/p/504,0, ,,0
505,505,505-Joan Mascaró i Fornés  110,CL JOAN MASCARÓ I FORNÉS 110,39.607705,2.633368,,http://www.emtpalma.es/p/505,0, ,,0
506,506,506-Joan Mascaró i Fornés  95,CL JOAN MASCARÓ I FORNÉS 95,39.610152,2.632015,,http://www.emtpalma.es/p/506,0, ,,0
507,507,507-Joan Mascaró i Fornés  146,CL JOAN MASCARÓ I FORNÉS 146,39.612880,2.631255,,http://www.emtpalma.es/p/507,0, ,,0
508,508,508-Joan Mascaró i Fornés  182,CL JOAN MASCARÓ I FORNÉS 182,39.614940,2.630312,,http://www.emtpalma.es/p/508,0, ,,0
509,509,509-Cra. Esporles  26,CR ESPORLES 26,39.617421,2.628575,,http://www.emtpalma.es/p/509,0, ,,0
510,510,510-Cra. Esporles  52,CR ESPORLES 52,39.619597,2.627084,,http://www.emtpalma.es/p/510,0, ,,0
