trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled
L020I01S1FES, , ,556,30,,0,0, 
L020I01S1FES, , ,1074,31,,0,0, 
L020I01S1FES,09:05:00,09:10:00,1075,32,,0,0, 
L020I01S2LAB,07:45:00,07:45:00,1075,1,,0,0, 
L020I01S2LAB, , ,557,2,,0,0, 
L020I01S2LAB, , ,740,3,,0,0, 
L020I01S2LAB, , ,741,4,,0,0, 
L020I01S2LAB, , ,386,5,,0,0, 
L020I01S2LAB, , ,387,6,,0,0, 
L020I01S2LAB, , ,388,7,,0,0, 
L020I01S2LAB, , ,389,8,,0,0, 
L020I01S2LAB,08:00:18,08:00:18,3,9,,0,0, 
L020I01S2LAB, , ,50,10,,0,0, 
L020I01S2LAB, , ,51,11,,0,0, 
L020I01S2LAB, , ,52,12,,0,0, 
L020I01S2LAB, , ,53,13,,0,0, 
L020I01S2LAB, , ,54,14,,0,0, 
L020I01S2LAB, , ,55,15,,0,0, 
L020I01S2LAB, , ,56,16,,0,0, 
L020I01S2LAB,08:11:37,08:11:37,57,17,,0,0, 
L020I01S2LAB, , ,58,18,,0,0, 
L020I01S2LAB, , ,59,19,,0,0, 
L020I01S2LAB, , ,60,20,,0,0, 
L020I01S2LAB, , ,61,21,,0,0, 
L020I01S2LAB, , ,62,22,,0,0, 
L020I01S2LAB, , ,63,23,,0,0, 
L020I01S2LAB, , ,64,24,,0,0, 
L020I01S2LAB, , ,82,25,,0,0, 
L020I01S2LAB,08:22:56,08:22:56,65,26,,0,0, 
L020I01S2LAB, , ,66,27,,0,0, 
L020I01S2LAB, , ,67,28,,0,0, 
L020I01S2LAB, , ,69,29,,0,0, 
L020I01S2LAB, , ,71,30,,0,0, 
L020I01S2LAB, , ,787,31,,0,0, 
L020I01S2LAB, , ,786,32,,0,0, 
L020I01S2LAB, , ,1062,33,,0,0, 
L020I01S2LAB, , ,1063,34,,0,0, 
L020I01S2LAB, , ,1064,35,,0,0, 
L020I01S2LAB, , ,1077,36,,0,0, 
L020I01S2LAB, , ,1065,37,,0,0, 
L020I01S2LAB,08:34:00,08:39:00,1090,38,,0,0, 
L020I01S1LAB,09:48:00,09:48:00,1090,1,,0,0, 
L020I01S1LAB, , ,784,2,,0,0, 
L020I01S1LAB, , ,89,3,,0,0, 
L020I01S1LAB, , ,90,4,,0,0, 
L020I01S1LAB, , ,91,5,,0,0, 
L020I01S1LAB, , ,92,6,,0,0, 
L020I01S1LAB,09:58:35,09:58:35,94,7,,0,0, 
L020I01S1LAB, , ,81,8,,0,0, 
L020I01S1LAB, , ,95,9,,0,0, 
L020I01S1LAB, , ,96,10,,0,0, 
L020I01S1LAB, , ,97,11,,0,0, 
L020I01S1LAB, , ,98,12,,0,0, 
L020I01S1LAB, , ,100,13,,0,0, 
L020I01S1LAB, , ,101,14,,0,0, 
L020I01S1LAB,10:08:41,10:08:41,102,15,,0,0, 
L020I01S1LAB, , ,103,16,,0,0, 
L020I01S1LAB, , ,104,17,,0,0, 
L020I01S1LAB, , ,105,18,,0,0, 
L020I01S1LAB, , ,106,19,,0,0, 
L020I01S1LAB, , ,107,20,,0,0, 
L020I01S1LAB,10:17:45,10:17:45,108,21,,0,0, 
L020I01S1LAB, , ,1087,22,,0,0, 
L020I01S1LAB, , ,362,23,,0,0, 
L020I01S1LAB, , ,363,24,,0,0, 
L020I01S1LAB, , ,364,25,,0,0, 
L020I01S1LAB, , ,365,26,,0,0, 
L020I01S1LAB, , ,385,27,,0,0, 
L020I01S1LAB, , ,738,28,,0,0, 
L020I01S1LAB, , ,739,29,,0,0, 
L020I01S1LAB, , ,556,30,,0,0, 
L020I01S1LAB, , ,1074,31,,0,0, 
L020I01S1LAB,10:35:00,10:41:00,1075,32,,0,0, 
L020I01S1SAB,06:40:00,06:40:00,1090,1,,0,0, 
L020I01S1SAB, , ,784,2,,0,0, 
L020I01S1SAB, , ,89,3,,0,0, 
L020I01S1SAB, , ,90,4,,0,0, 
L020I01S1SAB, , ,91,5,,0,0, 
L020I01S1SAB, , ,92,6,,0,0, 
L020I01S1SAB,06:48:33,06:48:33,94,7,,0,0, 
L020I01S1SAB, , ,81,8,,0,0, 
L020I01S1SAB, , ,95,9,,0,0, 
L020I01S1SAB, , ,96,10,,0,0, 
L020I01S1SAB, , ,97,11,,0,0, 
L020I01S1SAB, , ,98,12,,0,0, 
L020I01S1SAB, , ,100,13,,0,0, 
L020I01S1SAB, , ,101,14,,0,0, 
L020I01S1SAB,06:56:44,06:56:44,102,15,,0,0, 
L020I01S1SAB, , ,103,16,,0,0, 
L020I01S1SAB, , ,104,17,,0,0, 
L020I01S1SAB, , ,105,18,,0,0, 
L020I01S1SAB, , ,106,19,,0,0, 
L020I01S1SAB, , ,107,20,,0,0, 
L020I01S1SAB,07:04:03,07:04:03,108,21,,0,0, 
L020I01S1SAB, , ,1087,22,,0,0, 
L020I01S1SAB, , ,362,23,,0,0, 
L020I01S1SAB, , ,363,24,,0,0, 
L020I01S1SAB, , ,364,25,,0,0, 
L020I01S1SAB, , ,365,26,,0,0, 
L020I01S1SAB, , ,385,27,,0,0, 
L020I01S1SAB, , ,738,28,,0,0, 
L020I01S1SAB, , ,739,29,,0,0, 
L020I01S1SAB, , ,556,30,,0,0, 
L020I01S1SAB, , ,1074,31,,0,0, 
L020I01S1SAB,07:18:00,07:30:00,1075,32,,0,0, 
L020I01S2SAB,07:30:00,07:30:00,1075,1,,0,0, 
L020I01S2SAB, , ,557,2,,0,0, 
L020I01S2SAB, , ,740,3,,0,0, 
L020I01S2SAB, , ,741,4,,0,0, 
L020I01S2SAB, , ,386,5,,0,0, 
L020I01S2SAB, , ,387,6,,0,0, 
L020I01S2SAB, , ,388,7,,0,0, 
L020I01S2SAB, , ,389,8,,0,0, 
L020I01S2SAB,07:44:41,07:44:41,3,9,,0,0, 
L020I01S2SAB, , ,50,10,,0,0, 
L020I01S2SAB, , ,51,11,,0,0, 
L020I01S2SAB, , ,52,12,,0,0, 
L020I01S2SAB, , ,53,13,,0,0, 
L020I01S2SAB, , ,54,14,,0,0, 
L020I01S2SAB, , ,55,15,,0,0, 
L020I01S2SAB, , ,56,16,,0,0, 
L020I01S2SAB,07:55:32,07:55:32,57,17,,0,0, 
L020I01S2SAB, , ,58,18,,0,0, 
L020I01S2SAB, , ,59,19,,0,0, 
L020I01S2SAB, , ,60,20,,0,0, 
L020I01S2SAB, , ,61,21,,0,0, 
L020I01S2SAB, , ,62,22,,0,0, 
L020I01S2SAB, , ,63,23,,0,0, 
L020I01S2SAB, , ,64,24,,0,0, 
L020I01S2SAB, , ,82,25,,0,0, 
L020I01S2SAB,08:06:23,08:06:23,65,26,,0,0, 
L020I01S2SAB, , ,66,27,,0,0, 
L020I01S2SAB, , ,67,28,,0,0, 
L020I01S2SAB, , ,69,29,,0,0, 
L020I01S2SAB, , ,71,30,,0,0, 
L020I01S2SAB, , ,787,31,,0,0, 
L020I01S2SAB, , ,786,32,,0,0, 
L020I01S2SAB, , ,1062,33,,0,0, 
L020I01S2SAB, , ,1063,34,,0,0, 
L020I01S2SAB, , ,1064,35,,0,0, 
L020I01S2SAB, , ,1077,36,,0,0, 
L020I01S2SAB, , ,1065,37,,0,0, 
L020I01S2SAB,08:17:00,08:25:00,1090,38,,0,0, 
L021I01S2FES,07:00:00,07:00:00,490,1,,0,0, 
L021I01S2FES, , ,891,2,,0,0, 
L021I01S2FES, , ,892,3,,0,0, 
L021I01S2FES,07:02:31,07:02:31,313,4,,0,0, 
L021I01S2FES, , ,355,5,,0,0, 
L021I01S2FES, , ,423,6,,0,0, 
L021I01S2FES, , ,424,7,,0,0, 
L021I01S2FES,07:05:03,07:05:03,448,8,,0,0, 
L021I01S2FES, , ,425,9,,0,0, 
L021I01S2FES, , ,426,10,,0,0, 
L021I01S2FES,07:07:35,07:07:35,427,11,,0,0, 
L021I01S2FES, , ,951,12,,0,0, 
L021I01S2FES, , ,428,13,,0,0, 
L021I01S2FES,07:09:25,07:09:25,429,14,,0,0, 
L021I01S2FES, , ,430,15,,0,0, 
L021I01S2FES, , ,366,16,,0,0, 
L021I01S2FES, , ,432,17,,0,0, 
L021I01S2FES,07:12:52,07:12:52,433,18,,0,0, 
L021I01S2FES, , ,434,19,,0,0, 
L021I01S2FES, , ,435,20,,0,0, 
L021I01S2FES,07:15:24,07:15:24,437,21,,0,0, 
L021I01S2FES, , ,546,22,,0,0, 
L021I01S2FES,07:23:00,07:30:00,1146,23,,0,0, 
L021I01S1FES,07:00:00,07:00:00,1146,1,,0,0, 
L021I01S1FES, , ,566,2,,0,0, 
L021I01S1FES,07:09:45,07:09:45,473,3,,0,0, 
L021I01S1FES, , ,474,4,,0,0, 
L021I01S1FES, , ,475,5,,0,0, 
L021I01S1FES, , ,476,6,,0,0, 
L021I01S1FES, , ,477,7,,0,0, 
L021I01S1FES,07:14:15,07:14:15,384,8,,0,0, 
L021I01S1FES, , ,479,9,,0,0, 
L021I01S1FES, , ,480,10,,0,0, 
L021I01S1FES, , ,481,11,,0,0, 
L021I01S1FES, , ,950,12,,0,0, 
L021I01S1FES, , ,482,13,,0,0, 
L021I01S1FES,07:18:45,07:18:45,483,14,,0,0, 
L021I01S1FES, , ,484,15,,0,0, 
L021I01S1FES, , ,485,16,,0,0, 
L021I01S1FES, , ,486,17,,0,0, 
L021I01S1FES, , ,487,18,,0,0, 
L021I01S1FES, , ,488,19,,0,0, 
L021I01S1FES,07:25:00,07:30:00,490,20,,0,0, 
L021I01S1LAB,07:00:00,07:00:00,1146,1,,0,0, 
L021I01S1LAB, , ,566,2,,0,0, 
L021I01S1LAB,07:09:45,07:09:45,473,3,,0,0, 
L021I01S1LAB, , ,474,4,,0,0, 
L021I01S1LAB, , ,475,5,,0,0, 
L021I01S1LAB, , ,476,6,,0,0, 
L021I01S1LAB, , ,477,7,,0,0, 
L021I01S1LAB,07:14:15,07:14:15,384,8,,0,0, 
L021I01S1LAB, , ,479,9,,0,0, 
L021I01S1LAB, , ,480,10,,0,0, 
L021I01S1LAB, , ,481,11,,0,0, 
L021I01S1LAB, , ,950,12,,0,0, 
L021I01S1LAB, , ,482,13,,0,0, 
L021I01S1LAB,07:18:45,07:18:45,483,14,,0,0, 
L021I01S1LAB, , ,484,15,,0,0, 
L021I01S1LAB, , ,485,16,,0,0, 
L021I01S1LAB, , ,486,17,,0,0, 
L021I01S1LAB, , ,487,18,,0,0, 
L021I01S1LAB, , ,488,19,,0,0, 
L021I01S1LAB,07:25:00,07:30:00,490,20,,0,0, 
L021I01S2LAB,07:00:00,07:00:00,490,1,,0,0, 
L021I01S2LAB, , ,891,2,,0,0, 
L021I01S2LAB, , ,892,3,,0,0, 
L021I01S2LAB,07:02:31,07:02:31,313,4,,0,0, 
L021I01S2LAB, , ,355,5,,0,0, 
L021I01S2LAB, , ,423,6,,0,0, 
L021I01S2LAB, , ,424,7,,0,0, 
L021I01S2LAB,07:05:03,07:05:03,448,8,,0,0, 
L021I01S2LAB, , ,425,9,,0,0, 
L021I01S2LAB, , ,426,10,,0,0, 
L021I01S2LAB,07:07:35,07:07:35,427,11,,0,0, 
L021I01S2LAB, , ,951,12,,0,0, 
L021I01S2LAB, , ,428,13,,0,0, 
L021I01S2LAB,07:09:25,07:09:25,429,14,,0,0, 
L021I01S2LAB, , ,430,15,,0,0, 
L021I01S2LAB, , ,366,16,,0,0, 
L021I01S2LAB, , ,432,17,,0,0, 
L021I01S2LAB,07:12:52,07:12:52,433,18,,0,0, 
L021I01S2LAB, , ,434,19,,0,0, 
L021I01S2LAB, , ,435,20,,0,0, 
L021I01S2LAB,07:15:24,07:15:24,437,21,,0,0, 
L021I01S2LAB, , ,546,22,,0,0, 
L021I01S2LAB,07:23:00,07:30:00,1146,23,,0,0, 
L021I01S2SAB,07:00:00,07:00:00,490,1,,0,0, 
L021I01S2SAB, , ,891,2,,0,0, 
L021I01S2SAB, , ,892,3,,0,0, 
L021I01S2SAB,07:02:31,07:02:31,313,4,,0,0, 
L021I01S2SAB, , ,355,5,,0,0, 
L021I01S2SAB, , ,423,6,,0,0, 
L021I01S2SAB, , ,424,7,,0,0, 
L021I01S2SAB,07:05:03,07:05:03,448,8,,0,0, 
L021I01S2SAB, , ,425,9,,0,0, 
L021I01S2SAB, , ,426,10,,0,0, 
L021I01S2SAB,07:07:35,07:07:35,427,11,,0,0, 
L021I01S2SAB, , ,951,12,,0,0, 
L021I01S2SAB, , ,428,13,,0,0, 
L021I01S2SAB,07:09:25,07:09:25,429,14,,0,0, 
L021I01S2SAB, , ,430,15,,0,0, 
L021I01S2SAB, , ,366,16,,0,0, 
L021I01S2SAB, , ,432,17,,0,0, 
L021I01S2SAB,07:12:52,07:12:52,433,18,,0,0, 
L021I01S2SAB, , ,434,19,,0,0, 
L021I01S2SAB, , ,435,20,,0,0, 
L021I01S2SAB,07:15:24,07:15:24,437,21,,0,0, 
L021I01S2SAB, , ,546,22,,0,0, 
L021I01S2SAB,07:23:00,07:30:00,1146,23,,0,0, 
L021I01S1SAB,07:00:00,07:00:00,1146,1,,0,0, 
L021I01S1SAB, , ,566,2,,0,0, 
L021I01S1SAB,07:09:45,07:09:45,473,3,,0,0, 
L021I01S1SAB, , ,474,4,,0,0, 
L021I01S1SAB, , ,475,5,,0,0, 
L021I01S1SAB, , ,476,6,,0,0, 
L021I01S1SAB, , ,477,7,,0,0, 
L021I01S1SAB,07:14:15,07:14:15,384,8,,0,0, 
L021I01S1SAB, , ,479,9,,0,0, 
L021I01S1SAB, , ,480,10,,0,0, 
L021I01S1SAB, , ,481,11,,0,0, 
L021I01S1SAB, , ,950,12,,0,0, 
L021I01S1SAB, , ,482,13,,0,0, 
L021I01S1SAB,07:18:45,07:18:45,483,14,,0,0, 
L021I01S1SAB, , ,484,15,,0,0, 
L021I01S1SAB, , ,485,16,,0,0, 
L021I01S1SAB, , ,486,17,,0,0, 
L021I01S1SAB, , ,487,18,,0,0, 
L021I01S1SAB, , ,488,19,,0,0, 
L021I01S1SAB,07:25:00,07:30:00,490,20,,0,0, 
L023I01S1FES,06:00:00,06:00:00,559,1,,0,0, 
L023I01S1FES, , ,456,2,,0,0, 
L023I01S1FES, , ,457,3,,0,0, 
L023I01S1FES, , ,458,4,,0,0, 
L023I01S1FES, , ,459,5,,0,0, 
L023I01S1FES, , ,476,6,,0,0, 
L023I01S1FES, , ,477,7,,0,0, 
L023I01S1FES,06:18:09,06:18:09,384,8,,0,0, 
L023I01S1FES, , ,880,9,,0,0, 
L023I01S1FES, , ,881,10,,0,0, 
L023I01S1FES, , ,882,11,,0,0, 
L023I01S1FES, , ,883,12,,0,0, 
L023I01S1FES, , ,884,13,,0,0, 
L023I01S1FES, , ,885,14,,0,0, 
L023I01S1FES, , ,202,15,,0,0, 
L023I01S1FES, , ,217,16,,0,0, 
L023I01S1FES, , ,259,17,,0,0, 
L023I01S1FES, , ,605,18,,0,0, 
L023I01S1FES, , ,900,19,,0,0, 
L023I01S1FES, , ,490,20,,0,0, 
L023I01S1FES, , ,624,21,,0,0, 
L023I01S1FES, , ,625,23,,0,0, 
L023I01S1FES, , ,886,24,,0,0, 
L023I01S1FES, , ,901,25,,0,0, 
L023I01S1FES,06:43:00,06:45:00,902,26,,0,0, 
L023I01S2FES,07:20:00,07:20:00,902,1,,0,0, 
L023I01S2FES, , ,887,2,,0,0, 
L023I01S2FES, , ,888,3,,0,0, 
L023I01S2FES, , ,889,4,,0,0, 
L023I01S2FES, , ,903,5,,0,0, 
L023I01S2FES, , ,890,7,,0,0, 
L023I01S2FES, , ,891,8,,0,0, 
L023I01S2FES, , ,892,9,,0,0, 
L023I01S2FES, , ,313,10,,0,0, 
L023I01S2FES, , ,355,11,,0,0, 
L023I01S2FES, , ,367,12,,0,0, 
L023I01S2FES, , ,893,13,,0,0, 
L023I01S2FES, , ,894,14,,0,0, 
L023I01S2FES, , ,895,15,,0,0, 
L023I01S2FES, , ,896,16,,0,0, 
L023I01S2FES, , ,897,17,,0,0, 
L023I01S2FES, , ,898,18,,0,0, 
L023I01S2FES,07:41:27,07:41:27,366,19,,0,0, 
L023I01S2FES, , ,432,20,,0,0, 
L023I01S2FES, , ,433,21,,0,0, 
L023I01S2FES, , ,449,22,,0,0, 
L023I01S2FES, , ,450,23,,0,0, 
L023I01S2FES, , ,451,24,,0,0, 
L023I01S2FES, , ,452,25,,0,0, 
L023I01S2FES, , ,422,26,,0,0, 
L023I01S2FES, , ,404,27,,0,0, 
L023I01S2FES,08:02:00,08:08:00,559,28,,0,0, 
L023I01S1LAB,11:20:00,11:20:00,559,1,,0,0, 
L023I01S1LAB, , ,456,2,,0,0, 
L023I01S1LAB, , ,457,3,,0,0, 
L023I01S1LAB, , ,458,4,,0,0, 
L023I01S1LAB, , ,459,5,,0,0, 
L023I01S1LAB, , ,476,6,,0,0, 
L023I01S1LAB, , ,477,7,,0,0, 
L023I01S1LAB,11:38:09,11:38:09,384,8,,0,0, 
L023I01S1LAB, , ,880,9,,0,0, 
L023I01S1LAB, , ,881,10,,0,0, 
L023I01S1LAB, , ,882,11,,0,0, 
L023I01S1LAB, , ,883,12,,0,0, 
L023I01S1LAB, , ,884,13,,0,0, 
L023I01S1LAB, , ,885,14,,0,0, 
L023I01S1LAB, , ,202,15,,0,0, 
L023I01S1LAB, , ,217,16,,0,0, 
L023I01S1LAB, , ,259,17,,0,0, 
L023I01S1LAB, , ,605,18,,0,0, 
L023I01S1LAB, , ,900,19,,0,0, 
L023I01S1LAB, , ,490,20,,0,0, 
L023I01S1LAB, , ,624,21,,0,0, 
L023I01S1LAB, , ,625,23,,0,0, 
L023I01S1LAB, , ,886,24,,0,0, 
L023I01S1LAB, , ,901,25,,0,0, 
L023I01S1LAB,12:03:00,12:08:00,902,26,,0,0, 
L023I01S2LAB,07:20:00,07:20:00,902,1,,0,0, 
L023I01S2LAB, , ,887,2,,0,0, 
L023I01S2LAB, , ,888,3,,0,0, 
L023I01S2LAB, , ,889,4,,0,0, 
L023I01S2LAB, , ,903,5,,0,0, 
L023I01S2LAB, , ,890,7,,0,0, 
L023I01S2LAB, , ,891,8,,0,0, 
L023I01S2LAB, , ,892,9,,0,0, 
L023I01S2LAB, , ,313,10,,0,0, 
L023I01S2LAB, , ,355,11,,0,0, 
L023I01S2LAB, , ,367,12,,0,0, 
L023I01S2LAB, , ,893,13,,0,0, 
L023I01S2LAB, , ,894,14,,0,0, 
L023I01S2LAB, , ,895,15,,0,0, 
L023I01S2LAB, , ,896,16,,0,0, 
L023I01S2LAB, , ,897,17,,0,0, 
L023I01S2LAB, , ,898,18,,0,0, 
L023I01S2LAB,07:41:27,07:41:27,366,19,,0,0, 
L023I01S2LAB, , ,432,20,,0,0, 
L023I01S2LAB, , ,433,21,,0,0, 
L023I01S2LAB, , ,449,22,,0,0, 
L023I01S2LAB, , ,450,23,,0,0, 
L023I01S2LAB, , ,451,24,,0,0, 
L023I01S2LAB, , ,452,25,,0,0, 
L023I01S2LAB, , ,422,26,,0,0, 
L023I01S2LAB, , ,404,27,,0,0, 
L023I01S2LAB,08:02:00,08:08:00,559,28,,0,0, 
L023I01S2SAB,07:20:00,07:20:00,902,1,,0,0, 
L023I01S2SAB, , ,887,2,,0,0, 
L023I01S2SAB, , ,888,3,,0,0, 
L023I01S2SAB, , ,889,4,,0,0, 
L023I01S2SAB, , ,903,5,,0,0, 
L023I01S2SAB, , ,890,7,,0,0, 
L023I01S2SAB, , ,891,8,,0,0, 
L023I01S2SAB, , ,892,9,,0,0, 
L023I01S2SAB, , ,313,10,,0,0, 
L023I01S2SAB, , ,355,11,,0,0, 
L023I01S2SAB, , ,367,12,,0,0, 
L023I01S2SAB, , ,893,13,,0,0, 
L023I01S2SAB, , ,894,14,,0,0, 
L023I01S2SAB, , ,895,15,,0,0, 
L023I01S2SAB, , ,896,16,,0,0, 
L023I01S2SAB, , ,897,17,,0,0, 
L023I01S2SAB, , ,898,18,,0,0, 
L023I01S2SAB,07:41:27,07:41:27,366,19,,0,0, 
L023I01S2SAB, , ,432,20,,0,0, 
L023I01S2SAB, , ,433,21,,0,0, 
L023I01S2SAB, , ,449,22,,0,0, 
L023I01S2SAB, , ,450,23,,0,0, 
L023I01S2SAB, , ,451,24,,0,0, 
L023I01S2SAB, , ,452,25,,0,0, 
L023I01S2SAB, , ,422,26,,0,0, 
L023I01S2SAB, , ,404,27,,0,0, 
L023I01S2SAB,08:02:00,08:08:00,559,28,,0,0, 
L023I01S1SAB,06:00:00,06:00:00,559,1,,0,0, 
L023I01S1SAB, , ,456,2,,0,0, 
L023I01S1SAB, , ,457,3,,0,0, 
L023I01S1SAB, , ,458,4,,0,0, 
L023I01S1SAB, , ,459,5,,0,0, 
L023I01S1SAB, , ,476,6,,0,0, 
L023I01S1SAB, , ,477,7,,0,0, 
L023I01S1SAB,06:18:09,06:18:09,384,8,,0,0, 
L023I01S1SAB, , ,880,9,,0,0, 
L023I01S1SAB, , ,881,10,,0,0, 
L023I01S1SAB, , ,882,11,,0,0, 
L023I01S1SAB, , ,883,12,,0,0, 
L023I01S1SAB, , ,884,13,,0,0, 
L023I01S1SAB, , ,885,14,,0,0, 
L023I01S1SAB, , ,202,15,,0,0, 
L023I01S1SAB, , ,217,16,,0,0, 
L023I01S1SAB, , ,259,17,,0,0, 
L023I01S1SAB, , ,605,18,,0,0, 
L023I01S1SAB, , ,900,19,,0,0, 
L023I01S1SAB, , ,490,20,,0,0, 
L023I01S1SAB, , ,624,21,,0,0, 
L023I01S1SAB, , ,625,23,,0,0, 
L023I01S1SAB, , ,886,24,,0,0, 
L023I01S1SAB, , ,901,25,,0,0, 
L023I01S1SAB,06:43:00,06:45:00,902,26,,0,0, 
L023I02S2FES,07:50:00,07:50:00,635,1,,0,0, 
L023I02S2FES, , ,636,2,,0,0, 
L023I02S2FES, , ,637,3,,0,0, 
L023I02S2FES, , ,638,4,,0,0, 
L023I02S2FES, , ,639,5,,0,0, 
L023I02S2FES, , ,640,6,,0,0, 
L023I02S2FES, , ,641,7,,0,0, 
L023I02S2FES, , ,642,8,,0,0, 
L023I02S2FES, , ,652,9,,0,0, 
L023I02S2FES, , ,613,10,,0,0, 
L023I02S2FES, , ,653,11,,0,0, 
L023I02S2FES, , ,654,12,,0,0, 
L023I02S2FES, , ,655,13,,0,0, 
L023I02S2FES, , ,656,14,,0,0, 
L023I02S2FES, , ,657,15,,0,0, 
L023I02S2FES, , ,903,16,,0,0, 
L023I02S2FES, , ,890,18,,0,0, 
L023I02S2FES, , ,891,19,,0,0, 
L023I02S2FES, , ,892,20,,0,0, 
L023I02S2FES, , ,313,21,,0,0, 
L023I02S2FES, , ,355,22,,0,0, 
L023I02S2FES, , ,367,23,,0,0, 
L023I02S2FES, , ,893,24,,0,0, 
L023I02S2FES, , ,894,25,,0,0, 
L023I02S2FES, , ,895,26,,0,0, 
L023I02S2FES, , ,896,27,,0,0, 
L023I02S2FES, , ,897,28,,0,0, 
L023I02S2FES, , ,898,29,,0,0, 
L023I02S2FES,08:21:00,08:21:00,366,30,,0,0, 
L023I02S2FES, , ,432,31,,0,0, 
L023I02S2FES, , ,433,32,,0,0, 
L023I02S2FES, , ,449,33,,0,0, 
L023I02S2FES, , ,450,34,,0,0, 
L023I02S2FES, , ,451,35,,0,0, 
L023I02S2FES, , ,452,36,,0,0, 
L023I02S2FES, , ,422,37,,0,0, 
L023I02S2FES, , ,404,38,,0,0, 
L023I02S2FES,08:45:00,08:50:00,559,39,,0,0, 
L023I02S1FES,06:50:00,06:50:00,559,1,,0,0, 
L023I02S1FES, , ,456,2,,0,0, 
L023I02S1FES, , ,457,3,,0,0, 
L023I02S1FES, , ,458,4,,0,0, 
L023I02S1FES, , ,459,5,,0,0, 
L023I02S1FES, , ,476,6,,0,0, 
L023I02S1FES, , ,477,7,,0,0, 
L023I02S1FES,07:07:16,07:07:16,384,8,,0,0, 
L023I02S1FES, , ,880,9,,0,0, 
L023I02S1FES, , ,881,10,,0,0, 
L023I02S1FES, , ,882,11,,0,0, 
L023I02S1FES, , ,883,12,,0,0, 
L023I02S1FES, , ,884,13,,0,0, 
L023I02S1FES, , ,885,14,,0,0, 
L023I02S1FES, , ,202,15,,0,0, 
L023I02S1FES, , ,217,16,,0,0, 
L023I02S1FES, , ,259,17,,0,0, 
L023I02S1FES, , ,605,18,,0,0, 
L023I02S1FES, , ,900,19,,0,0, 
L023I02S1FES, , ,490,20,,0,0, 
L023I02S1FES, , ,624,21,,0,0, 
L023I02S1FES, , ,646,23,,0,0, 
L023I02S1FES, , ,647,24,,0,0, 
L023I02S1FES, , ,648,25,,0,0, 
L023I02S1FES, , ,649,26,,0,0, 
L023I02S1FES, , ,650,27,,0,0, 
L023I02S1FES, , ,661,28,,0,0, 
L023I02S1FES, , ,651,29,,0,0, 
L023I02S1FES, , ,626,30,,0,0, 
L023I02S1FES, , ,627,31,,0,0, 
L023I02S1FES, , ,628,32,,0,0, 
L023I02S1FES, , ,629,33,,0,0, 
L023I02S1FES, , ,630,34,,0,0, 
L023I02S1FES, , ,631,35,,0,0, 
L023I02S1FES, , ,632,36,,0,0, 
L023I02S1FES, , ,633,37,,0,0, 
L023I02S1FES, , ,634,38,,0,0, 
L023I02S1FES,07:40:00,07:50:00,635,39,,0,0, 
L023I02S1LAB,06:50:00,06:50:00,559,1,,0,0, 
L023I02S1LAB, , ,456,2,,0,0, 
L023I02S1LAB, , ,457,3,,0,0, 
L023I02S1LAB, , ,458,4,,0,0, 
L023I02S1LAB, , ,459,5,,0,0, 
L023I02S1LAB, , ,476,6,,0,0, 
L023I02S1LAB, , ,477,7,,0,0, 
L023I02S1LAB,07:07:16,07:07:16,384,8,,0,0, 
L023I02S1LAB, , ,880,9,,0,0, 
L023I02S1LAB, , ,881,10,,0,0, 
L023I02S1LAB, , ,882,11,,0,0, 
L023I02S1LAB, , ,883,12,,0,0, 
L023I02S1LAB, , ,884,13,,0,0, 
L023I02S1LAB, , ,885,14,,0,0, 
L023I02S1LAB, , ,202,15,,0,0, 
L023I02S1LAB, , ,217,16,,0,0, 
L023I02S1LAB, , ,259,17,,0,0, 
L023I02S1LAB, , ,605,18,,0,0, 
L023I02S1LAB, , ,900,19,,0,0, 
L023I02S1LAB, , ,490,20,,0,0, 
L023I02S1LAB, , ,624,21,,0,0, 
L023I02S1LAB, , ,646,23,,0,0, 
L023I02S1LAB, , ,647,24,,0,0, 
L023I02S1LAB, , ,648,25,,0,0, 
L023I02S1LAB, , ,649,26,,0,0, 
L023I02S1LAB, , ,650,27,,0,0, 
L023I02S1LAB, , ,661,28,,0,0, 
L023I02S1LAB, , ,651,29,,0,0, 
L023I02S1LAB, , ,626,30,,0,0, 
L023I02S1LAB, , ,627,31,,0,0, 
L023I02S1LAB, , ,628,32,,0,0, 
L023I02S1LAB, , ,629,33,,0,0, 
L023I02S1LAB, , ,630,34,,0,0, 
L023I02S1LAB, , ,631,35,,0,0, 
L023I02S1LAB, , ,632,36,,0,0, 
L023I02S1LAB, , ,633,37,,0,0, 
L023I02S1LAB, , ,634,38,,0,0, 
L023I02S1LAB,07:40:00,07:50:00,635,39,,0,0, 
L023I02S2LAB,07:50:00,07:50:00,635,1,,0,0, 
L023I02S2LAB, , ,636,2,,0,0, 
L023I02S2LAB, , ,637,3,,0,0, 
L023I02S2LAB, , ,638,4,,0,0, 
L023I02S2LAB, , ,639,5,,0,0, 
L023I02S2LAB, , ,640,6,,0,0, 
L023I02S2LAB, , ,641,7,,0,0, 
L023I02S2LAB, , ,642,8,,0,0, 
L023I02S2LAB, , ,652,9,,0,0, 
L023I02S2LAB, , ,613,10,,0,0, 
L023I02S2LAB, , ,653,11,,0,0, 
